MAT	<p>ec8a_b95a</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #993e0e;">deletion</span>	<strong><span style="color: #008672;">chromosome</span></strong> in which is missing a group of <strong><span style="color: #43861a;">genes</span></strong>	<span style="color: #466a1d;">non-disjunction</span>	the failure of sister chromatids to separate properly during cell division	<span style="color: #883b85;">Robertsonian translocation</span>	fusion of two <strong><span style="color: #008672;">chromosome</span></strong>s that have short p arms	<span style="color: #745a12;">duplications</span>	can result from <strong><span style="color: #a16c04;">genes</span></strong> recombination where a part of a <strong><span style="color: #008672;">chromosome</span></strong> is replicated	<span style="color: #006980;">non-reciprocal translocation</span>	a complete <strong><span style="color: #008672;">chromosome</span></strong> that also has a group of <strong><span style="color: #43861a;">genes</span></strong> from another <strong><span style="color: #008672;">chromosome</span></strong>
MAT	<p>ec8a_9453</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #1d6490;">paracentric inversion</span>	two breaks and <strong><span style="color: #56225d;">reversal</span></strong> of the <strong><span style="color: #43861a;">genes</span></strong> occur on one arm of the <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #a42b33;">deletion</span>	portion of the <strong><span style="color: #008672;">chromosome</span></strong> is missing	<span style="color: #745a12;">duplications</span>	portion of the <strong><span style="color: #008672;">chromosome</span></strong> has been copied, resulting extra copies of a gene	<span style="color: #534abf;">reciprocal translocation</span>	two detached fragments of two different <strong><span style="color: #008672;">chromosome</span></strong>s are switched	<span style="color: #066d5a;">non-disjunction</span>	the failure of homologous <strong><span style="color: #008672;">chromosome</span></strong>s to separate properly during cell division
MAT	<p>ec8a_9ae5</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #a42b33;">duplications</span>	portion of the <strong><span style="color: #008672;">chromosome</span></strong> has been copied, resulting in extra genetic material	<span style="color: #335ca5;">Robertsonian translocation</span>	in humans, these alterations only occur with <strong><span style="color: #008672;">chromosome</span></strong>s 13, 14, 15, 21, and 22	<span style="color: #006b6e;">reciprocal translocation</span>	the exchange of broken <strong><span style="color: #008672;">chromosome</span></strong> segments between two nonhomologous <strong><span style="color: #008672;">chromosome</span></strong>s	<span style="color: #11703c;">paracentric inversion</span>	two breaks and <strong><span style="color: #56225d;">reversal</span></strong> of the <strong><span style="color: #43861a;">genes</span></strong> occur on one arm of the <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #874f00;">non-disjunction</span>	the failure of homologous <strong><span style="color: #008672;">chromosome</span></strong>s to separate properly during cell division
MAT	<p>ec8a_4de4</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #883b85;">Robertsonian translocation</span>	entire <strong><span style="color: #008672;">chromosome</span></strong> has attached to another at the <strong><span style="color: #c1480a;">centromere</span></strong>	<span style="color: #993e0e;">deletion</span>	portion of the <strong><span style="color: #008672;">chromosome</span></strong> is missing	<span style="color: #006980;">non-reciprocal translocation</span>	a complete <strong><span style="color: #008672;">chromosome</span></strong> that also has a group of <strong><span style="color: #43861a;">genes</span></strong> from another <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #466a1d;">non-disjunction</span>	the failure of sister chromatids to separate properly during cell division	<span style="color: #745a12;">duplications</span>	portion of the <strong><span style="color: #008672;">chromosome</span></strong> has been copied, resulting extra copies of a gene
MAT	<p>ec8a_dbf2</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #006b6e;">non-reciprocal translocation</span>	a complete <strong><span style="color: #008672;">chromosome</span></strong> that also has a group of <strong><span style="color: #43861a;">genes</span></strong> from another <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #11703c;">non-disjunction</span>	the failure of sister chromatids to separate properly during cell division	<span style="color: #636205;">deletion</span>	portion of the <strong><span style="color: #008672;">chromosome</span></strong> is missing	<span style="color: #7838b1;">reciprocal translocation</span>	can change a metacentric <strong><span style="color: #008672;">chromosome</span></strong> into a submetacentric <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #973562;">Robertsonian translocation</span>	entire <strong><span style="color: #008672;">chromosome</span></strong> has attached to another at the <strong><span style="color: #c1480a;">centromere</span></strong>
MAT	<p>ec8a_c6b2</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #874f00;">duplications</span>	can result from <strong><span style="color: #a16c04;">genes</span></strong> recombination where a part of a <strong><span style="color: #008672;">chromosome</span></strong> is replicated	<span style="color: #534abf;">reciprocal translocation</span>	the exchange of broken <strong><span style="color: #008672;">chromosome</span></strong> segments between two nonhomologous <strong><span style="color: #008672;">chromosome</span></strong>s	<span style="color: #006980;">non-reciprocal translocation</span>	the one-way transfer of a chromosomal segment from one non-homologous <strong><span style="color: #008672;">chromosome</span></strong> to another	<span style="color: #973562;">Robertsonian translocation</span>	caused by breaks at or near the <strong><span style="color: #c1480a;">centromere</span></strong>s of two acrocentric <strong><span style="color: #008672;">chromosome</span></strong>s	<span style="color: #11703c;">non-disjunction</span>	the failure of sister chromatids to separate properly during cell division
MAT	<p>ec8a_e04f</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #745a12;">deletion</span>	portion of the <strong><span style="color: #008672;">chromosome</span></strong> is missing	<span style="color: #1d6490;">paracentric inversion</span>	does<strong> <strong>NOT</strong> </strong>include the <strong><span style="color: #c1480a;">centromere</span></strong> and both breaks occur in one arm of the <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #973562;">reciprocal translocation</span>	the Philadelphia <strong><span style="color: #008672;">chromosome</span></strong> is formed from this alteration of <strong><span style="color: #008672;">chromosome</span></strong>s 9 and 22	<span style="color: #534abf;">pericentric inversion</span>	<strong><span style="color: #c1480a;">centromere</span></strong> is included in the <strong><span style="color: #56225d;">reverse</span></strong>d loop that is formed during synapsis	<span style="color: #006b6e;">non-disjunction</span>	the failure of sister chromatids to separate properly during cell division
MAT	<p>ec8a_b16d</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #066d5a;">non-disjunction</span>	the failure of sister chromatids to separate properly during cell division	<span style="color: #534abf;">reciprocal translocation</span>	segments from two different <strong><span style="color: #008672;">chromosome</span></strong>s have been exchanged	<span style="color: #883b85;">Robertsonian translocation</span>	can change two acrocentric <strong><span style="color: #008672;">chromosome</span></strong>s into a metacentric <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #a42b33;">deletion</span>	a part of a <strong><span style="color: #008672;">chromosome</span></strong> is left out during DNA replication	<span style="color: #006980;">paracentric inversion</span>	the <strong><span style="color: #56225d;">reversal</span></strong> of the gene order within a <strong><span style="color: #008672;">chromosome</span></strong> that does<strong> <strong>NOT</strong> </strong>include the <strong><span style="color: #c1480a;">centromere</span></strong>
MAT	<p>ec8a_2f97</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #1d6490;">pericentric inversion</span>	two breaks and <strong><span style="color: #56225d;">reversal</span></strong> of the <strong><span style="color: #43861a;">genes</span></strong> occurs on both arms or sides of the <strong><span style="color: #c1480a;">centromere</span></strong>	<span style="color: #745a12;">duplications</span>	portion of the <strong><span style="color: #008672;">chromosome</span></strong> has been copied, resulting in extra genetic material	<span style="color: #7838b1;">reciprocal translocation</span>	can change a metacentric <strong><span style="color: #008672;">chromosome</span></strong> into a submetacentric <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #466a1d;">non-disjunction</span>	the failure of homologous <strong><span style="color: #008672;">chromosome</span></strong>s to separate properly during cell division	<span style="color: #006b6e;">non-reciprocal translocation</span>	the one-way transfer of a chromosomal segment from one non-homologous <strong><span style="color: #008672;">chromosome</span></strong> to another
MAT	<p>ec8a_9b44</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #993e0e;">deletion</span>	a sequence of DNA is left out during DNA replication	<span style="color: #466a1d;">pericentric inversion</span>	the <strong><span style="color: #56225d;">reversal</span></strong> of the gene order in a <strong><span style="color: #008672;">chromosome</span></strong> that includes the <strong><span style="color: #c1480a;">centromere</span></strong>	<span style="color: #745a12;">duplications</span>	portion of the <strong><span style="color: #008672;">chromosome</span></strong> has been copied, resulting in extra genetic material	<span style="color: #7838b1;">Robertsonian translocation</span>	can change two acrocentric <strong><span style="color: #008672;">chromosome</span></strong>s into a metacentric <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #066d5a;">reciprocal translocation</span>	segments from two different <strong><span style="color: #008672;">chromosome</span></strong>s have been exchanged
MAT	<p>ec8a_18fa</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #006980;">non-reciprocal translocation</span>	a complete <strong><span style="color: #008672;">chromosome</span></strong> that also has a group of <strong><span style="color: #43861a;">genes</span></strong> from another <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #973562;">Robertsonian translocation</span>	entire <strong><span style="color: #008672;">chromosome</span></strong> has attached to another at the <strong><span style="color: #c1480a;">centromere</span></strong>	<span style="color: #066d5a;">non-disjunction</span>	the failure of homologous <strong><span style="color: #008672;">chromosome</span></strong>s to separate properly during cell division	<span style="color: #335ca5;">paracentric inversion</span>	can result from <strong><span style="color: #a16c04;">genes</span></strong> recombination where a part of a single <strong><span style="color: #008672;">chromosome</span></strong> arm is <strong><span style="color: #56225d;">reverse</span></strong>d	<span style="color: #745a12;">duplications</span>	portion of the <strong><span style="color: #008672;">chromosome</span></strong> has been copied, resulting in extra genetic material
MAT	<p>ec8a_1324</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #993e0e;">deletion</span>	can result from <strong><span style="color: #a16c04;">genes</span></strong> recombination where a part of a <strong><span style="color: #008672;">chromosome</span></strong> is lost	<span style="color: #745a12;">duplications</span>	portion of the <strong><span style="color: #008672;">chromosome</span></strong> has been copied, resulting in extra genetic material	<span style="color: #7838b1;">Robertsonian translocation</span>	in humans, these alterations only occur with <strong><span style="color: #008672;">chromosome</span></strong>s 13, 14, 15, 21, and 22	<span style="color: #466a1d;">pericentric inversion</span>	a pair of homologous <strong><span style="color: #008672;">chromosome</span></strong>s that both have duplicated <strong><span style="color: #43861a;">genes</span></strong> and missing <strong><span style="color: #43861a;">genes</span></strong>	<span style="color: #066d5a;">reciprocal translocation</span>	the Philadelphia <strong><span style="color: #008672;">chromosome</span></strong> is formed from this alteration of <strong><span style="color: #008672;">chromosome</span></strong>s 9 and 22
MAT	<p>ec8a_a615</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #006980;">non-disjunction</span>	the failure of sister chromatids to separate properly during cell division	<span style="color: #7838b1;">pericentric inversion</span>	<strong><span style="color: #c1480a;">centromere</span></strong> is included in the <strong><span style="color: #56225d;">reverse</span></strong>d loop that is formed during synapsis	<span style="color: #335ca5;">paracentric inversion</span>	can change two monocentric <strong><span style="color: #008672;">chromosome</span></strong>s into an acentric <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #874f00;">deletion</span>	a part of a <strong><span style="color: #008672;">chromosome</span></strong> is left out during DNA replication	<span style="color: #466a1d;">duplications</span>	portion of the <strong><span style="color: #008672;">chromosome</span></strong> has been copied, resulting in extra genetic material
MAT	<p>ec8a_d18e</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #745a12;">duplications</span>	portion of the <strong><span style="color: #008672;">chromosome</span></strong> has been copied, resulting extra copies of a gene	<span style="color: #993e0e;">deletion</span>	a part of a <strong><span style="color: #008672;">chromosome</span></strong> is left out during DNA replication	<span style="color: #7838b1;">reciprocal translocation</span>	a pair of non-homologous <strong><span style="color: #008672;">chromosome</span></strong>s swapping <strong><span style="color: #43861a;">genes</span></strong> with each other	<span style="color: #335ca5;">paracentric inversion</span>	a group of <strong><span style="color: #43861a;">genes</span></strong> on one arm of the <strong><span style="color: #008672;">chromosome</span></strong> is the <strong><span style="color: #56225d;">reverse</span></strong> of the normal order	<span style="color: #006b6e;">non-reciprocal translocation</span>	a complete <strong><span style="color: #008672;">chromosome</span></strong> that also has a group of <strong><span style="color: #43861a;">genes</span></strong> from another <strong><span style="color: #008672;">chromosome</span></strong>
MAT	<p>ec8a_3831</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #534abf;">pericentric inversion</span>	two breaks and <strong><span style="color: #56225d;">reversal</span></strong> of the <strong><span style="color: #43861a;">genes</span></strong> occurs on both arms or sides of the <strong><span style="color: #c1480a;">centromere</span></strong>	<span style="color: #973562;">reciprocal translocation</span>	the exchange of broken <strong><span style="color: #008672;">chromosome</span></strong> segments between two nonhomologous <strong><span style="color: #008672;">chromosome</span></strong>s	<span style="color: #006b6e;">non-disjunction</span>	the failure of homologous <strong><span style="color: #008672;">chromosome</span></strong>s to separate properly during cell division	<span style="color: #745a12;">deletion</span>	<strong><span style="color: #008672;">chromosome</span></strong> in which is missing a group of <strong><span style="color: #43861a;">genes</span></strong>	<span style="color: #1d6490;">paracentric inversion</span>	a portion of a single <strong><span style="color: #008672;">chromosome</span></strong> arm has broken off, <strong><span style="color: #56225d;">reverse</span></strong>d, and reattached in its original place
MAT	<p>ec8a_948b</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #11703c;">non-reciprocal translocation</span>	a complete <strong><span style="color: #008672;">chromosome</span></strong> that also has a group of <strong><span style="color: #43861a;">genes</span></strong> from another <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #006b6e;">paracentric inversion</span>	can result from <strong><span style="color: #a16c04;">genes</span></strong> recombination where a part of a single <strong><span style="color: #008672;">chromosome</span></strong> arm is <strong><span style="color: #56225d;">reverse</span></strong>d	<span style="color: #973562;">Robertsonian translocation</span>	fusion of two <strong><span style="color: #008672;">chromosome</span></strong>s that have short p arms	<span style="color: #335ca5;">pericentric inversion</span>	<strong><span style="color: #56225d;">reversal</span></strong> of the <strong><span style="color: #43861a;">genes</span></strong> that includes both arms of the <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #636205;">deletion</span>	a sequence of DNA is left out during DNA replication
MAT	<p>ec8a_3009</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #745a12;">paracentric inversion</span>	two breaks and <strong><span style="color: #56225d;">reversal</span></strong> of the <strong><span style="color: #43861a;">genes</span></strong> occur on one arm of the <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #11703c;">pericentric inversion</span>	a pair of homologous <strong><span style="color: #008672;">chromosome</span></strong>s that both have duplicated <strong><span style="color: #43861a;">genes</span></strong> and missing <strong><span style="color: #43861a;">genes</span></strong>	<span style="color: #a42b33;">deletion</span>	<strong><span style="color: #008672;">chromosome</span></strong> in which is missing a group of <strong><span style="color: #43861a;">genes</span></strong>	<span style="color: #534abf;">Robertsonian translocation</span>	in humans, these alterations only occur with <strong><span style="color: #008672;">chromosome</span></strong>s 13, 14, 15, 21, and 22	<span style="color: #1d6490;">reciprocal translocation</span>	a pair of non-homologous <strong><span style="color: #008672;">chromosome</span></strong>s swapping <strong><span style="color: #43861a;">genes</span></strong> with each other
MAT	<p>ec8a_2ffb</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #7838b1;">Robertsonian translocation</span>	fusion of two <strong><span style="color: #008672;">chromosome</span></strong>s that have short p arms	<span style="color: #1d6490;">reciprocal translocation</span>	the exchange of broken <strong><span style="color: #008672;">chromosome</span></strong> segments between two nonhomologous <strong><span style="color: #008672;">chromosome</span></strong>s	<span style="color: #066d5a;">pericentric inversion</span>	a pair of homologous <strong><span style="color: #008672;">chromosome</span></strong>s that both have duplicated <strong><span style="color: #43861a;">genes</span></strong> and missing <strong><span style="color: #43861a;">genes</span></strong>	<span style="color: #466a1d;">paracentric inversion</span>	the <strong><span style="color: #56225d;">reversal</span></strong> of the gene order within a <strong><span style="color: #008672;">chromosome</span></strong> that does<strong> <strong>NOT</strong> </strong>include the <strong><span style="color: #c1480a;">centromere</span></strong>	<span style="color: #a42b33;">non-disjunction</span>	the failure of homologous <strong><span style="color: #008672;">chromosome</span></strong>s to separate properly during cell division
MAT	<p>ec8a_9a74</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #11703c;">non-reciprocal translocation</span>	the transferring of a <strong><span style="color: #008672;">chromosome</span></strong> segment from one <strong><span style="color: #008672;">chromosome</span></strong> to another non-homologous <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #335ca5;">Robertsonian translocation</span>	can change two acrocentric <strong><span style="color: #008672;">chromosome</span></strong>s into a metacentric <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #636205;">duplications</span>	can result from <strong><span style="color: #a16c04;">genes</span></strong> recombination where a part of a <strong><span style="color: #008672;">chromosome</span></strong> is replicated	<span style="color: #a42b33;">deletion</span>	can result from <strong><span style="color: #a16c04;">genes</span></strong> recombination where a part of a <strong><span style="color: #008672;">chromosome</span></strong> is lost	<span style="color: #006b6e;">paracentric inversion</span>	a portion of a single <strong><span style="color: #008672;">chromosome</span></strong> arm has broken off, turned upside down, and reattached
MAT	<p>ec8a_e2ee</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #1d6490;">non-reciprocal translocation</span>	the transferring of a <strong><span style="color: #008672;">chromosome</span></strong> segment from one <strong><span style="color: #008672;">chromosome</span></strong> to another non-homologous <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #973562;">pericentric inversion</span>	two breaks and <strong><span style="color: #56225d;">reversal</span></strong> of the <strong><span style="color: #43861a;">genes</span></strong> occurs on both arms or sides of the <strong><span style="color: #c1480a;">centromere</span></strong>	<span style="color: #006b6e;">duplications</span>	<strong><span style="color: #008672;">chromosome</span></strong> that has an extra copy of a group of <strong><span style="color: #43861a;">genes</span></strong>	<span style="color: #7838b1;">paracentric inversion</span>	a portion of a single <strong><span style="color: #008672;">chromosome</span></strong> arm has broken off, <strong><span style="color: #56225d;">reverse</span></strong>d, and reattached in its original place	<span style="color: #466a1d;">deletion</span>	can result from <strong><span style="color: #a16c04;">genes</span></strong> recombination where a part of a <strong><span style="color: #008672;">chromosome</span></strong> is lost
MAT	<p>ec8a_6f8c</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #7838b1;">Robertsonian translocation</span>	entire <strong><span style="color: #008672;">chromosome</span></strong> has attached to another at the <strong><span style="color: #c1480a;">centromere</span></strong>	<span style="color: #a42b33;">deletion</span>	a part of a <strong><span style="color: #008672;">chromosome</span></strong> is left out during DNA replication	<span style="color: #066d5a;">non-reciprocal translocation</span>	the one-way transfer of a chromosomal segment from one non-homologous <strong><span style="color: #008672;">chromosome</span></strong> to another	<span style="color: #636205;">non-disjunction</span>	the failure of homologous <strong><span style="color: #008672;">chromosome</span></strong>s to separate properly during cell division	<span style="color: #006980;">pericentric inversion</span>	<strong><span style="color: #c1480a;">centromere</span></strong> is included in the <strong><span style="color: #56225d;">reverse</span></strong>d loop that is formed during synapsis
MAT	<p>ec8a_1a56</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #636205;">duplications</span>	portion of the <strong><span style="color: #008672;">chromosome</span></strong> has been copied, resulting extra copies of a gene	<span style="color: #973562;">Robertsonian translocation</span>	fusion of two <strong><span style="color: #008672;">chromosome</span></strong>s that have short p arms	<span style="color: #006980;">pericentric inversion</span>	includes the <strong><span style="color: #c1480a;">centromere</span></strong> and there is a break point in each arm	<span style="color: #993e0e;">deletion</span>	when a <strong><span style="color: #008672;">chromosome</span></strong> breaks a part of it is lost	<span style="color: #066d5a;">non-reciprocal translocation</span>	the transferring of a <strong><span style="color: #008672;">chromosome</span></strong> segment from one <strong><span style="color: #008672;">chromosome</span></strong> to another non-homologous <strong><span style="color: #008672;">chromosome</span></strong>
MAT	<p>ec8a_c895</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #11703c;">non-reciprocal translocation</span>	the one-way transfer of a chromosomal segment from one non-homologous <strong><span style="color: #008672;">chromosome</span></strong> to another	<span style="color: #335ca5;">reciprocal translocation</span>	can change a metacentric <strong><span style="color: #008672;">chromosome</span></strong> into a submetacentric <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #006b6e;">pericentric inversion</span>	<strong><span style="color: #c1480a;">centromere</span></strong> is included in the <strong><span style="color: #56225d;">reverse</span></strong>d loop that is formed during synapsis	<span style="color: #973562;">Robertsonian translocation</span>	in humans, these alterations only occur with <strong><span style="color: #008672;">chromosome</span></strong>s 13, 14, 15, 21, and 22	<span style="color: #745a12;">non-disjunction</span>	the failure of sister chromatids to separate properly during cell division
MAT	<p>ec8a_c38d</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #745a12;">non-disjunction</span>	the failure of sister chromatids to separate properly during cell division	<span style="color: #973562;">reciprocal translocation</span>	can change a metacentric <strong><span style="color: #008672;">chromosome</span></strong> into a submetacentric <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #006b6e;">paracentric inversion</span>	a portion of a single <strong><span style="color: #008672;">chromosome</span></strong> arm has broken off, <strong><span style="color: #56225d;">reverse</span></strong>d, and reattached in its original place	<span style="color: #11703c;">non-reciprocal translocation</span>	a complete <strong><span style="color: #008672;">chromosome</span></strong> that also has a group of <strong><span style="color: #43861a;">genes</span></strong> from another <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #534abf;">pericentric inversion</span>	a portion of a <strong><span style="color: #008672;">chromosome</span></strong> that includes both arms has broken off, turned upside down, and reattached
MAT	<p>ec8a_19cf</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #11703c;">non-disjunction</span>	the failure of homologous <strong><span style="color: #008672;">chromosome</span></strong>s to separate properly during cell division	<span style="color: #993e0e;">deletion</span>	a part of a <strong><span style="color: #008672;">chromosome</span></strong> is left out during DNA replication	<span style="color: #335ca5;">paracentric inversion</span>	the <strong><span style="color: #56225d;">reversal</span></strong> of the gene order within a <strong><span style="color: #008672;">chromosome</span></strong> that does<strong> <strong>NOT</strong> </strong>include the <strong><span style="color: #c1480a;">centromere</span></strong>	<span style="color: #006b6e;">non-reciprocal translocation</span>	a complete <strong><span style="color: #008672;">chromosome</span></strong> that also has a group of <strong><span style="color: #43861a;">genes</span></strong> from another <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #636205;">duplications</span>	portion of the <strong><span style="color: #008672;">chromosome</span></strong> has been copied, resulting in extra genetic material
MAT	<p>ec8a_1c88</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #534abf;">pericentric inversion</span>	two breaks and <strong><span style="color: #56225d;">reversal</span></strong> of the <strong><span style="color: #43861a;">genes</span></strong> occurs on both arms or sides of the <strong><span style="color: #c1480a;">centromere</span></strong>	<span style="color: #1d6490;">paracentric inversion</span>	the <strong><span style="color: #56225d;">reversal</span></strong> of the gene order within a <strong><span style="color: #008672;">chromosome</span></strong> that does<strong> <strong>NOT</strong> </strong>include the <strong><span style="color: #c1480a;">centromere</span></strong>	<span style="color: #973562;">reciprocal translocation</span>	the Philadelphia <strong><span style="color: #008672;">chromosome</span></strong> is formed from this alteration of <strong><span style="color: #008672;">chromosome</span></strong>s 9 and 22	<span style="color: #006b6e;">non-disjunction</span>	the failure of homologous <strong><span style="color: #008672;">chromosome</span></strong>s to separate properly during cell division	<span style="color: #745a12;">deletion</span>	can result from <strong><span style="color: #a16c04;">genes</span></strong> recombination where a part of a <strong><span style="color: #008672;">chromosome</span></strong> is lost
MAT	<p>ec8a_93fb</p> <p>Match each of the following alterations to <strong><span style="color: #008672;">chromosome</span></strong> structure with their corresponding descriptions.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<span style="color: #1d6490;">pericentric inversion</span>	a pair of homologous <strong><span style="color: #008672;">chromosome</span></strong>s that both have duplicated <strong><span style="color: #43861a;">genes</span></strong> and missing <strong><span style="color: #43861a;">genes</span></strong>	<span style="color: #534abf;">Robertsonian translocation</span>	can change two acrocentric <strong><span style="color: #008672;">chromosome</span></strong>s into a metacentric <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #006b6e;">paracentric inversion</span>	two breaks and <strong><span style="color: #56225d;">reversal</span></strong> of the <strong><span style="color: #43861a;">genes</span></strong> occur on one arm of the <strong><span style="color: #008672;">chromosome</span></strong>	<span style="color: #636205;">duplications</span>	<strong><span style="color: #008672;">chromosome</span></strong> that has an extra copy of a group of <strong><span style="color: #43861a;">genes</span></strong>	<span style="color: #11703c;">non-disjunction</span>	the failure of sister chromatids to separate properly during cell division
